CustomerID,Age,Balance,Transactions,CreditScore,Tenure,Income,NumProducts,HasCreditCard,IsActiveMember,Churn,AgeGroup,HasBalance,BalancePerTransaction,TransactionsPerMonth,CreditScoreGroup,NewCustomer,LoyalCustomer,ProductDensity,IncomeGroup,CustomerValue,ValueSegment,Balance_x_Products,Balance_x_IsActive,ProductBalanceRisk,InactiveWithCCRisk,BalanceToIncome
757d6994-c88c-4515-89bc-7a52be39b799,58,30547.65,198,755,27,95133.98,1,0,0,0,51-60,1,154.2810606060606,7.333333333333333,Excellent,0,1,0.037037037037037035,Medium,47.277286999999994,Plus,30547.65,0.0,0,0,0.32110135621362634
23b29a84-aeee-4f83-8035-da74176f6927,41,94296.68,374,771,9,92690.51,2,0,1,1,41-50,1,252.13016042780748,41.55555555555556,Excellent,0,1,0.2222222222222222,Medium,65.477408,Plus,188593.36,94296.68,0,0,1.0173283111723088
f72395fc-f615-475e-a139-2e0cfd8d811c,79,69660.8,387,412,5,71271.29,1,0,0,1,60+,1,180.00206718346254,77.4,Low,0,1,0.2,Low,49.522856,Plus,69660.8,0.0,0,0,0.9774033836064986
96b35d02-bbd4-4ee9-bbb3-a1849a1f31d8,45,5242.73,485,524,1,63121.14,2,0,1,0,41-50,1,10.809752577319587,485.0,Medium,1,0,2.0,Low,26.966775000000002,Standard,10485.46,5242.73,1,0,0.08305822740210332
d8cf7b83-cc38-44a1-8d18-34a55cbe334d,23,24281.32,324,738,11,86537.8,1,0,1,0,18-30,1,74.94234567901235,29.454545454545453,Excellent,0,1,0.09090909090909091,Low,41.996716,Standard,24281.32,24281.32,0,0,0.2805862871485062
9e0d3554-3744-4f60-889d-c972539e2824,69,98343.97,470,810,16,163702.12,1,1,0,0,60+,1,209.24248936170213,29.375,Excellent,0,1,0.0625,High,95.12503899999999,Premium,98343.97,0.0,0,1,0.600749519920695
98ed66ec-14e1-443f-b452-9d950a745e46,46,85850.04,252,702,26,112176.75,3,1,1,0,41-50,1,340.67476190476185,9.692307692307692,Good,0,1,0.11538461538461539,Medium,70.701312,Plus,257550.12,85850.04,0,0,0.7653104587180498
8b317781-32c6-4a12-ab43-21af8827162a,58,69124.68,128,637,8,44753.77,4,0,0,0,51-60,1,540.0365625,16.0,Good,0,1,0.5,Very Low,38.677312,Standard,276498.72,0.0,0,0,1.5445554642659154
dba587b0-7a34-4847-b46a-54dc02bf03a3,48,87746.2,99,562,28,51491.89,4,0,1,0,41-50,1,886.3252525252525,3.5357142857142856,Medium,0,1,0.14285714285714285,Very Low,46.950316,Standard,350984.8,87746.2,0,0,1.7040780596711442
34b355fe-33f2-4ee2-86cb-898ee7175d39,19,99625.74,254,752,5,178874.54,3,0,0,0,18-30,1,392.2273228346457,50.8,Excellent,0,1,0.6,Very High,101.51373800000002,Premium,298877.22000000003,0.0,0,0,0.5569587488526875
7d97c8d0-4280-4ee6-83d8-38887f49754c,65,84681.45,404,451,22,160377.6,4,1,0,1,60+,1,209.6075495049505,18.363636363636363,Medium,0,1,0.18181818181818182,High,89.676675,Premium,338725.8,0.0,0,1,0.528012951933437
f33cf659-043d-4d94-b261-d4f34f06c4ff,53,89865.56,340,553,3,87010.9,1,0,0,0,51-60,1,264.31047058823526,113.33333333333333,Medium,0,0,0.3333333333333333,Low,61.866028,Plus,89865.56,0.0,0,0,1.0328080734712548
72b2746c-94dd-408d-8e8c-fa815e50ae3e,63,54918.51,310,462,16,199002.34,4,0,1,0,60+,1,177.15648387096775,19.375,Medium,0,1,0.25,Very High,96.169489,Premium,219674.04,54918.51,0,0,0.27596916699572477
b74195a8-ff88-41ed-8544-bfc8293540a5,38,17964.39,384,691,7,149769.19,4,0,1,0,31-40,1,46.782265625,54.857142857142854,Good,0,1,0.5714285714285714,High,65.412193,Plus,71857.56,17964.39,1,0,0.11994716670364579
ef3d8341-cfa4-4c8d-8804-bc2813cfe9be,68,63669.63,22,337,6,90757.59,2,1,0,0,60+,1,2894.074090909091,3.6666666666666665,Low,0,1,0.3333333333333333,Low,55.41052499999999,Plus,127339.26,0.0,0,1,0.7015350451681232
8b28dc87-8c06-4771-b6a5-b65ce99d87a0,38,50313.45,284,780,5,61433.35,4,0,1,0,31-40,1,177.1600352112676,56.8,Excellent,0,1,0.8,Low,39.752575,Standard,201253.8,50313.45,0,0,0.8189924527964045
12e9d455-81c4-4a5c-845b-b425cb41c4e9,66,4456.02,172,519,29,70320.86,2,0,1,0,60+,1,25.907093023255815,5.931034482758621,Medium,0,1,0.06896551724137931,Low,29.51675,Standard,8912.04,4456.02,1,0,0.06336697247445496
96a8b263-4ac8-4f4e-be40-6500146c0a3e,41,33141.96,302,480,3,196459.69,4,0,0,0,41-50,1,109.7415894039735,100.66666666666667,Medium,0,0,1.3333333333333333,Very High,88.617064,Premium,132567.84,0.0,0,0,0.1686959803306215
997a4dec-b85e-4f74-a400-3ed1a4684bec,40,26920.64,323,427,18,120224.23,3,1,1,1,31-40,1,83.3456346749226,17.944444444444443,Low,0,1,0.16666666666666666,Medium,56.262783999999996,Plus,80761.92,26920.64,1,0,0.22392025301388913
5ec44c2f-77ac-4ee7-a1cf-82b047b78026,63,9807.93,288,454,10,177927.15,1,1,0,0,60+,1,34.0553125,28.8,Medium,0,1,0.1,Very High,74.19963899999999,Premium,9807.93,0.0,0,1,0.05512329062765295
6e84c5f0-63e4-4c31-978e-1b7e54c7ea56,71,36013.17,477,837,3,66117.25,4,0,1,0,60+,1,75.49930817610063,159.0,Excellent,0,0,1.3333333333333333,Low,37.393951,Standard,144052.68,36013.17,0,0,0.5446864471828456
e54edacf-d98d-448b-a198-dc2f65f269dc,74,62826.65,20,620,8,146354.04,4,1,1,1,60+,1,3141.3325,2.5,Good,0,1,0.5,High,77.395611,Premium,251306.6,62826.65,0,0,0.4292785494681254
aae43574-3a0b-4a2d-82ed-3f77a0ea9495,32,37620.74,322,350,25,47907.49,2,0,1,0,31-40,1,116.83459627329192,12.88,Low,0,1,0.08,Very Low,30.545818,Standard,75241.48,37620.74,0,0,0.7852788781044467
f9b21aa9-fad1-47c3-a247-196ca44f44ed,39,25100.11,170,353,11,42870.89,1,1,0,0,31-40,1,147.64770588235294,15.454545454545455,Low,0,1,0.09090909090909091,Very Low,24.729388999999998,Standard,25100.11,0.0,0,1,0.5854814304065066
a4aee061-561a-42f9-9e45-edbd801474ba,61,62326.76,196,649,15,145912.2,4,1,1,1,60+,1,317.9936734693878,13.066666666666666,Good,0,1,0.26666666666666666,High,77.121708,Premium,249307.04,62326.76,0,0,0.4271524930746024
243f96b3-237d-43b7-8c88-4705fb6ad1fe,77,71488.05,147,419,19,99014.86,3,1,0,0,60+,1,486.31326530612245,7.7368421052631575,Low,0,1,0.15789473684210525,Medium,61.096459,Plus,214464.15000000002,0.0,0,1,0.7219931432514272
f89a48ae-7a57-4763-b240-99ef1b0acbe1,79,83614.41,393,357,26,48158.67,2,1,1,0,60+,1,212.75931297709926,15.115384615384615,Low,0,1,0.07692307692307693,Very Low,44.46569100000001,Standard,167228.82,83614.41,0,0,1.7362275577793158
09de48a2-2157-4901-83cf-a7eb6dcff821,42,66053.72,373,571,29,152821.45,3,0,1,0,41-50,1,177.08772117962468,12.862068965517242,Medium,0,1,0.10344827586206896,High,81.056596,Premium,198161.16,66053.72,0,0,0.4322280674604252
c9083290-430c-4e86-868b-0d46b047d55b,20,24848.33,144,734,5,41629.64,1,1,1,0,18-30,1,172.55784722222222,28.8,Excellent,0,1,0.2,Very Low,24.149555,Standard,24848.33,24848.33,0,0,0.5968903406322995
26a222d8-6b7b-4003-9efd-bb73fa0332c1,66,31210.19,446,752,12,23089.0,2,1,0,0,60+,1,69.97800448430493,37.166666666666664,Excellent,0,1,0.16666666666666666,Very Low,18.732457,Standard,62420.38,0.0,0,1,1.351734159123392
c75c67e3-aa31-4475-a866-73b0dd7038ce,50,46520.91,357,322,26,130853.02,1,1,1,0,41-50,1,130.31067226890758,13.73076923076923,Low,0,1,0.038461538461538464,High,66.40458100000001,Plus,46520.91,46520.91,0,0,0.3555203387739924
37ad8033-d394-4007-be58-e8939390e228,27,62623.41,442,624,13,49328.2,4,1,0,1,18-30,1,141.68192307692308,34.0,Good,0,1,0.3076923076923077,Very Low,38.650903,Standard,250493.64,0.0,0,1,1.269525545225652
e2cffb76-0b13-44e7-9119-287def07c1e9,45,58618.98,475,679,1,102485.52,3,0,0,0,41-50,1,123.40837894736843,475.0,Good,1,0,3.0,Medium,58.722402,Plus,175856.94,0.0,0,0,0.5719732894949452
d7896bff-69eb-42df-ad68-b77bca075cc4,18,96122.94,330,342,12,69313.0,4,0,1,0,,1,291.2816363636364,27.5,Low,0,1,0.3333333333333333,Low,56.661082,Plus,384491.76,96122.94,0,0,1.38679526207205
59171e07-52e8-4a57-91e3-d4a43b011bde,68,61863.56,215,389,8,89371.39,2,1,1,1,60+,1,287.737488372093,26.875,Low,0,1,0.25,Low,54.37212400000001,Plus,123727.12,61863.56,0,0,0.692207651688085
6320ae13-2fc7-475f-90e5-81e42b58d57c,58,49654.14,314,800,18,133209.71,1,1,1,0,51-60,1,158.13420382165606,17.444444444444443,Excellent,0,1,0.05555555555555555,High,68.274326,Plus,49654.14,49654.14,0,0,0.37275165601666727
c9616397-f7a9-4324-a013-89de99fc6ff2,78,28275.25,394,756,24,165230.25,1,0,1,0,60+,1,71.76459390862944,16.416666666666668,Excellent,0,1,0.041666666666666664,High,74.692875,Premium,28275.25,28275.25,0,0,0.17112635246875194
11c3e026-1dbd-4dc6-904b-5c57a499e307,66,77663.65,152,489,5,62947.43,3,0,0,1,60+,1,510.94506578947363,30.4,Medium,0,1,0.6,Low,48.523667,Plus,232990.94999999998,0.0,0,0,1.2337858749753563
7eb91ee2-cd6a-46db-b67a-78de5a684f42,58,37835.12,369,361,20,168762.34,2,0,0,0,51-60,1,102.53420054200542,18.45,Low,0,1,0.1,Very High,78.966172,Premium,75670.24,0.0,0,0,0.22419172429109482
63ed8678-41be-4265-864e-78b28b62f73f,53,1182.68,233,375,9,77476.45,2,0,1,0,51-60,1,5.075879828326181,25.88888888888889,Low,0,1,0.2222222222222222,Low,31.415284000000003,Standard,2365.36,1182.68,1,0,0.015265025694904712
c29a1e63-6943-4d4b-9c79-5edeaa52cb30,75,63220.54,373,368,3,128439.37,4,0,0,1,60+,1,169.49206434316355,124.33333333333333,Low,0,0,1.3333333333333333,Medium,70.45381,Plus,252882.16,0.0,0,0,0.4922208821173757
3a1959a5-d498-4288-90f6-eb8838c5cc45,40,78151.48,39,408,21,108995.65,3,1,0,0,31-40,1,2003.8841025641025,1.8571428571428572,Low,0,1,0.14285714285714285,Medium,67.05540400000001,Plus,234454.44,0.0,0,1,0.7170146698515032
437818a5-1528-4e0b-9979-385548f45697,52,88781.65,235,308,10,170653.5,1,0,1,0,51-60,1,377.79425531914893,23.5,Low,0,1,0.1,Very High,94.966395,Premium,88781.65,88781.65,0,0,0.5202451165666101
33d7c454-84a7-44fd-b883-5ac41ede56b4,30,22335.38,393,493,5,112398.71,2,0,1,0,18-30,1,56.833027989821886,78.6,Medium,0,1,0.4,Medium,51.777998000000004,Plus,44670.76,22335.38,1,0,0.19871562582880176
1518b0d4-6640-4cf8-9442-a7a73c033c43,18,88047.96,145,810,7,197480.19,4,1,1,0,,1,607.2273103448276,20.714285714285715,Excellent,0,1,0.5714285714285714,Very High,105.44996400000001,Premium,352191.84,88047.96,0,0,0.44585717686417053
a70ba113-88d2-4868-8fb8-b38e4ae7cc16,36,77736.98,182,466,27,64770.35,3,0,1,0,31-40,1,427.1262637362637,6.7407407407407405,Medium,0,1,0.1111111111111111,Low,49.283834,Plus,233210.94,77736.98,0,0,1.2001939158889832
1748912c-d56a-4c07-9ca0-4ac9dc4ed91e,30,40579.69,126,357,20,41387.22,1,0,0,0,18-30,1,322.06103174603174,6.3,Low,0,1,0.05,Very Low,28.766595000000002,Standard,40579.69,0.0,0,0,0.9804884213049343
9225cb35-2831-4931-a14a-fa5936ce9eee,20,58378.54,190,804,28,71428.18,4,0,1,0,18-30,1,307.25547368421053,6.785714285714286,Excellent,0,1,0.14285714285714285,Low,46.141833999999996,Standard,233514.16,58378.54,0,0,0.8173040388261329
9eac62db-a39c-4e07-9049-b71b1a3fc535,75,1314.23,160,472,29,78083.55,4,1,0,1,60+,1,8.2139375,5.517241379310345,Medium,0,1,0.13793103448275862,Low,31.675689000000002,Standard,5256.92,0.0,1,1,0.0168310738945655
36189cfc-7fa5-4f31-bdbf-c8bef2a0e131,54,25373.72,147,831,25,114157.61,1,0,1,0,51-60,1,172.61034013605442,5.88,Excellent,0,1,0.04,Medium,53.31926,Plus,25373.72,25373.72,0,0,0.2222691943182763
9b173c7e-b252-4db7-84cb-3e44e938b548,18,62793.05,374,558,16,152678.13,3,1,1,1,,1,167.89585561497327,23.375,Medium,0,1,0.1875,High,80.02136700000001,Premium,188379.15000000002,62793.05,0,0,0.41127730605555624
3a724a03-393b-442c-86ac-4a722d24af00,25,39512.73,408,672,8,50542.38,4,1,1,0,18-30,1,96.84492647058825,51.0,Good,0,1,0.5,Very Low,32.193171,Standard,158050.92,39512.73,0,0,0.7817742259070508
a22a6d0c-8833-4df8-b362-2e63346e3d94,67,26667.2,357,340,4,197517.93,2,0,0,0,60+,1,74.69803921568628,89.25,Low,0,0,0.5,Very High,87.114432,Premium,53334.4,0.0,1,0,0.13501154047128786
fde5d76a-f1e8-4be6-a9ab-22cfff79d839,70,81398.12,220,846,29,189295.73,3,1,0,0,60+,1,369.99145454545453,7.586206896551724,Excellent,0,1,0.10344827586206896,Very High,100.203728,Premium,244194.36,0.0,0,1,0.4300050508270841
24c35618-46be-4224-9bca-563d6ef45138,19,8366.57,286,541,27,28139.36,3,1,0,1,18-30,1,29.253741258741258,10.592592592592593,Medium,0,1,0.1111111111111111,Very Low,13.851515000000001,Standard,25099.71,0.0,1,1,0.29732623627545185
ab59a65f-31d8-4bae-87a8-9ea01b782ad2,35,98728.89,177,581,25,194584.59,3,0,0,0,31-40,1,557.7903389830508,7.08,Medium,0,1,0.12,Very High,107.505603,Premium,296186.67,0.0,0,0,0.5073828816557364
3c0e6662-6bb6-4684-a6ac-ea8418854158,58,41540.47,385,704,16,33564.63,4,0,0,1,51-60,1,107.89732467532468,24.0625,Good,0,1,0.25,Very Low,26.003493,Standard,166161.88,0.0,0,0,1.2376263346266592
e3891137-d556-4b16-824a-0951cf3ffd2d,55,91325.26,23,757,19,64522.66,2,0,1,0,51-60,1,3970.6634782608694,1.2105263157894737,Excellent,0,1,0.10526315789473684,Low,53.213542000000004,Plus,182650.52,91325.26,0,0,1.4153982492352297
2b9d71fd-8cf4-4b07-b445-92e390bc3ed0,62,60656.85,446,748,17,156259.84,2,1,0,0,60+,1,136.0019058295964,26.235294117647058,Excellent,0,1,0.11764705882352941,High,80.834791,Premium,121313.7,0.0,0,1,0.38817939401448254
e5ff7ebc-b1bb-4c74-a13e-38d191661a5b,43,49866.7,438,417,3,113629.43,4,0,1,1,41-50,1,113.85091324200913,146.0,Low,0,0,1.3333333333333333,Medium,60.543181999999995,Plus,199466.8,49866.7,0,0,0.4388537370996229
61f6a66a-0d39-4129-b061-04230ba7a7c3,47,87677.69,313,700,16,106408.27,3,0,0,0,41-50,1,280.1204153354633,19.5625,Good,0,1,0.1875,Medium,68.96051500000002,Plus,263033.07,0.0,0,0,0.8239743959750496
2d1bfc04-dc56-487f-b476-44c27c50e16c,19,80523.96,103,721,28,196483.29,2,1,1,0,18-30,1,781.7860194174758,3.6785714285714284,Good,0,1,0.07142857142857142,Very High,102.78140400000001,Premium,161047.92,80523.96,0,0,0.4098259958900322
77f18cbc-2969-4e54-a9d1-27be7dba841f,44,9191.11,482,607,25,112518.11,4,0,1,0,41-50,1,19.068692946058093,19.28,Good,0,1,0.16,Medium,47.90917700000001,Plus,36764.44,9191.11,1,0,0.08168560598822715
aa3c6023-38e9-4a71-8716-47be7faf84a3,59,86250.13,133,437,24,171576.45,1,1,1,0,51-60,1,648.4972180451128,5.541666666666667,Low,0,1,0.041666666666666664,Very High,94.545519,Premium,86250.13,86250.13,0,0,0.5026921235402644
2470773c-ac6b-460a-8dbf-09b16a477978,51,62118.49,450,504,11,124336.99,3,0,0,0,51-60,1,138.04108888888888,40.90909090909091,Medium,0,1,0.2727272727272727,Medium,68.505343,Plus,186355.47,0.0,0,0,0.49959782684139287
fad08132-ab2a-4a63-92ed-8202adf94a13,72,58518.13,459,673,16,135357.45,4,1,1,0,60+,1,127.49047930283224,28.6875,Good,0,1,0.25,High,71.83611900000001,Plus,234072.52,58518.13,0,0,0.43232293457064974
77207e9a-3760-4f01-adfe-786ea03efc27,49,47448.77,93,360,26,60292.83,1,0,1,0,41-50,1,510.20182795698923,3.576923076923077,Low,0,1,0.038461538461538464,Low,38.379663,Standard,47448.77,47448.77,0,0,0.7869720164072577
53a2ed6c-015f-437c-b7eb-5e3bcb0206a5,78,3277.29,326,812,5,102940.18,2,1,1,0,60+,1,10.05303680981595,65.2,Excellent,0,1,0.4,Medium,42.257059,Standard,6554.58,3277.29,1,0,0.031836839609178845
fcfad60e-61bb-45d2-b987-75ac4738fe85,43,69070.44,73,548,15,133022.07,3,1,1,0,41-50,1,946.1704109589041,4.866666666666666,Medium,0,1,0.2,High,73.95186000000001,Premium,207211.32,69070.44,0,0,0.5192404538585214
43ce8bee-0cbb-40aa-9095-38be1e49ad72,65,6201.69,26,556,8,154686.74,1,1,0,0,60+,1,238.52653846153845,3.25,Medium,0,1,0.125,High,63.743002999999995,Plus,6201.69,0.0,0,1,0.040091930310251545
6f1cf609-0911-41e2-9667-3c7f35a048f5,73,48503.85,474,327,23,115627.84,2,0,1,0,60+,1,102.32879746835442,20.608695652173914,Low,0,1,0.08695652173913043,Medium,60.94449099999999,Plus,97007.7,48503.85,0,0,0.4194824533607131
a6f4a1a9-9ae8-49a0-bc12-c40eb7003f87,73,13398.38,3,662,15,25484.99,2,1,1,0,60+,1,4466.126666666666,0.2,Good,0,1,0.13333333333333333,Very Low,14.214409999999999,Standard,26796.76,13398.38,1,0,0.5257361293843944
6e9a1ab8-b13e-4981-8fc8-3065d703e2d2,32,10576.43,119,784,28,23612.82,1,0,0,0,31-40,1,88.87756302521008,4.25,Excellent,0,1,0.03571428571428571,Very Low,12.653757,Standard,10576.43,0.0,0,0,0.44791049946596806
fca4e628-e8eb-46b6-9777-a6ed1f561806,79,12064.24,145,824,20,105314.59,2,0,0,0,60+,1,83.2016551724138,7.25,Excellent,0,1,0.1,Medium,45.788608,Standard,24128.48,0.0,1,0,0.11455430819224573
e357d54b-34fc-445f-b675-0419e6268819,64,58461.53,470,333,15,154179.11,1,1,0,0,60+,1,124.38623404255318,31.333333333333332,Low,0,1,0.06666666666666667,High,79.35110300000001,Premium,58461.53,0.0,0,1,0.3791793194292016
00afd3f1-ca39-4d4d-aa06-1b74262772d2,54,36371.92,282,619,2,63983.57,3,0,1,0,51-60,1,128.97843971631204,141.0,Good,0,0,1.5,Low,36.589604,Standard,109115.76,36371.92,0,0,0.5684571836176068
b9b0b817-7866-4c7a-b449-d5f81437baa3,50,852.68,277,802,16,48922.65,3,1,1,1,41-50,1,3.07826714801444,17.3125,Excellent,0,1,0.1875,Very Low,19.907964,Standard,2558.04,852.68,1,0,0.017429145804652855
b321db1c-c124-432e-9051-b558b1ee257c,41,89686.87,247,542,8,145453.06,4,0,1,0,41-50,1,363.10473684210524,30.875,Medium,0,1,0.5,High,85.161385,Premium,358747.48,89686.87,0,0,0.6166035283135329
280df67a-7732-433c-8c1b-8f3ab056d992,45,91747.82,335,417,17,108334.78,2,0,1,1,41-50,1,273.87408955223884,19.705882352941178,Low,0,1,0.11764705882352941,Medium,70.958758,Plus,183495.64,91747.82,0,0,0.8468916445854231
4ecaec2b-ef15-4ef6-94fd-66b917fd203b,32,53550.17,26,734,13,158508.73,2,1,1,0,31-40,1,2059.621923076923,2.0,Excellent,0,1,0.15384615384615385,High,79.47634300000001,Premium,107100.34,53550.17,0,0,0.3378373544472913
aa5b6cec-a2d3-4b2c-8ad1-3bc011681b1f,37,50810.28,113,439,15,147301.42,2,1,1,0,31-40,1,449.6484955752212,7.533333333333333,Low,0,1,0.13333333333333333,High,74.19755200000002,Premium,101620.56,50810.28,0,0,0.34494087022379005
9f2692f2-4ae6-43ed-b94a-c7bbe966fdb8,28,93208.23,333,558,1,86461.49,4,1,0,0,18-30,1,279.9045945945946,333.0,Medium,1,0,4.0,Low,62.646965,Plus,372832.92,0.0,0,1,1.0780317341281072
e24523ce-3571-4a82-8371-380fb4e17d04,61,20252.87,168,620,5,20487.96,1,0,0,0,60+,1,120.55279761904761,33.6,Good,0,1,0.2,Very Low,14.321444999999999,Standard,20252.87,0.0,0,0,0.9885254559263099
9fe4a171-8955-458a-9ea2-b3bcc4761a13,72,79449.52,95,617,28,193704.84,2,0,1,1,60+,1,836.3107368421053,3.392857142857143,Good,0,1,0.07142857142857142,Very High,101.345292,Premium,158899.04,79449.52,0,0,0.41015763984007836
c9e48d9f-e4e0-4248-b350-9c7b7f9400fc,51,18205.18,35,812,8,149887.38,4,1,0,0,51-60,1,520.148,4.375,Excellent,0,1,0.5,High,65.427006,Plus,72820.72,0.0,1,1,0.1214590581275088
b5685e76-84d4-402c-bccf-807e29a6234f,58,75075.14,316,590,21,53552.9,3,0,1,0,51-60,1,237.57955696202532,15.047619047619047,Good,0,1,0.14285714285714285,Very Low,44.038502,Standard,225225.41999999998,75075.14,0,0,1.4018874794829037
56248223-0b09-4280-85b8-712c38341bd0,21,31688.04,42,388,18,166987.9,3,1,1,1,18-30,1,754.4771428571429,2.3333333333333335,Low,0,1,0.16666666666666666,High,76.314172,Premium,95064.12,31688.04,0,0,0.18976249177335605
7c208b0b-f81d-4b6d-8800-4602d6f2849f,78,30207.65,23,442,1,61798.29,1,0,0,0,60+,1,1313.3760869565217,23.0,Low,1,0,1.0,Low,33.788511,Standard,30207.65,0.0,0,0,0.4888104509040622
556467a6-0816-499f-b76f-94336f256a44,70,90656.56,435,338,19,97675.07,3,0,0,0,60+,1,208.40588505747127,22.894736842105264,Low,0,1,0.15789473684210525,Medium,66.397496,Plus,271969.68,0.0,0,0,0.9281443053995251
5f840f56-00b1-4734-bfb1-89574cb79c39,69,79423.12,157,588,20,153462.96,3,1,0,0,60+,1,505.8797452229299,7.85,Good,0,1,0.15,High,85.25922,Premium,238269.36,0.0,0,1,0.5175393463021957
7b935be9-4213-46ab-9126-5ed36c3d80d8,50,70727.35,411,588,4,122580.14,2,0,0,1,41-50,1,172.0860097323601,102.75,Good,0,0,0.5,Medium,70.373561,Plus,141454.7,0.0,0,0,0.576988654116401
11e00512-4ddb-4ccd-a9d7-8fcedba4d424,71,82143.6,159,527,13,42947.96,4,0,0,0,60+,1,516.6264150943397,12.23076923076923,Medium,0,1,0.3076923076923077,Very Low,41.86996400000001,Standard,328574.4,0.0,0,0,1.9126310073866142
5ff81eb9-bc1b-4125-b819-7264c482c7b6,46,23002.21,332,429,27,135406.57,3,1,1,0,41-50,1,69.28376506024097,12.296296296296296,Low,0,1,0.1111111111111111,High,61.162891,Plus,69006.63,23002.21,1,0,0.1698751397365726
